"id_isolato";"id_combustibile";"id_profilo";"mese";"anno";"versione";"consumo"
1465;305;4;7;2007;c;7253.82737438076
1465;305;4;8;2007;c;7162.77531366739
1465;305;4;9;2007;c;7900.98356995755
1465;305;4;10;2007;c;8923.11799986199
1465;305;4;11;2007;c;9829.72436849419
1465;305;4;12;2007;c;10956.6176172679
1466;305;1;1;2007;c;312190.730731825
1466;305;1;2;2007;c;293043.250737708
1466;305;1;3;2007;c;277824.063315367
1466;305;1;5;2007;c;118589.728023083
1466;305;1;6;2007;c;0
1466;305;1;7;2007;c;0
1466;305;1;9;2007;c;0
1466;305;1;10;2007;c;34979.6647984227
1466;305;1;11;2007;c;105662.390411947
1466;305;1;12;2007;c;144003.208385639
1466;305;4;1;2007;c;13415.6677388409
1466;305;4;3;2007;c;24994.9091144936
1466;305;4;4;2007;c;11104.8740423548
1466;305;4;5;2007;c;10317.8901972195
1466;305;4;6;2007;c;9425.14512943801
1466;305;4;7;2007;c;8642.43807796915
1466;305;4;8;2007;c;8533.95578910658
1466;305;4;9;2007;c;9413.48032344635
1466;305;4;10;2007;c;10631.2834309491
1466;305;4;11;2007;c;11711.4427727152
1466;305;4;12;2007;c;13054.0588318463
1467;305;4;1;2007;c;78.2995422045283
1467;305;4;3;2007;c;145.880919176501
1467;305;4;4;2007;c;64.8127674806629
1467;305;4;5;2007;c;60.2195950798549
1467;305;4;6;2007;c;55.0091552066118
1467;305;4;7;2007;c;50.4409439924331
1467;305;4;8;2007;c;49.8077952203711
1467;305;4;9;2007;c;54.9410744381527
1467;305;4;10;2007;c;62.048691268633
1467;305;4;11;2007;c;68.3529605465138
1467;305;4;12;2007;c;76.1890388418976
1470;305;1;1;2007;c;100779.462154515
1470;305;1;2;2007;c;94598.3922332591
1470;305;1;3;2007;c;89685.429188979
1470;305;1;5;2007;c;38282.3954420444
1470;305;1;6;2007;c;0
1470;305;1;7;2007;c;0
1470;305;1;9;2007;c;0
1470;305;1;10;2007;c;11291.9169523918
1470;305;1;11;2007;c;34109.2730418819
1470;305;1;12;2007;c;46486.2164728899
1470;305;4;1;2007;c;11222.0907335281
1470;305;4;3;2007;c;20908.026601393
1470;305;4;4;2007;c;9289.13167153862
1470;305;4;5;2007;c;8630.82645052006
1470;305;4;6;2007;c;7884.05287595189
1470;305;4;7;2007;c;7229.32515606914
1470;305;4;8;2007;c;7138.58065402159
1470;305;4;9;2007;c;7874.2953660183
1470;305;4;10;2007;c;8892.977196398
1470;305;4;11;2007;c;9796.52120001647
1470;305;4;12;2007;c;10919.607991458
1471;305;1;1;2007;c;123776.954213189
1471;305;1;2;2007;c;116185.387516209
1471;305;1;3;2007;c;110151.304888832
1471;305;1;5;2007;c;47018.2932762242
1471;305;1;6;2007;c;0
1471;305;1;7;2007;c;0
1471;305;1;9;2007;c;0
1471;305;1;10;2007;c;13868.6896885043
1471;305;1;11;2007;c;41892.8801294563
1471;305;1;12;2007;c;57094.1952348126
1471;305;4;1;2007;c;6539.38815571362
1471;305;4;3;2007;c;12183.6211061813
1471;305;4;4;2007;c;5413.00539018421
1471;305;4;5;2007;c;5029.39475403853
1471;305;4;6;2007;c;4594.23143336239
1471;305;4;7;2007;c;4212.70549507829
1471;305;4;8;2007;c;4159.82644286096
1471;305;4;9;2007;c;4588.54549244424
1471;305;4;10;2007;c;5182.15643840844
1471;305;4;11;2007;c;5708.67374215608
1471;305;4;12;2007;c;6363.12402563569
1476;305;4;1;2007;c;915.044166103046
1476;305;4;3;2007;c;1704.83096426695
1476;305;4;4;2007;c;757.431564762633
1476;305;4;5;2007;c;703.753656936733
1476;305;4;6;2007;c;642.862079864829
1476;305;4;7;2007;c;589.475879851786
1476;305;4;8;2007;c;582.076614494177
1476;305;4;9;2007;c;642.066456949952
1476;305;4;10;2007;c;725.129309330853
1476;305;4;11;2007;c;798.803875769556
1476;305;4;12;2007;c;890.379861112966
1481;305;1;1;2007;c;434818.464919915
1481;305;1;2;2007;c;408149.90292062
1481;305;1;3;2007;c;386952.65693962
1481;305;1;5;2007;c;165171.475057541
1481;305;1;6;2007;c;0
1481;305;1;7;2007;c;0
1481;305;1;9;2007;c;0
1481;305;1;10;2007;c;48719.5891928281
1481;305;1;11;2007;c;147166.311731907
1481;305;1;12;2007;c;200567.306617355
1481;305;4;1;2007;c;16296.8256535066
1481;305;4;3;2007;c;30362.8327708821
1481;305;4;4;2007;c;13489.7643334183
1481;305;4;5;2007;c;12533.7673032321
1481;305;4;6;2007;c;11449.295698398
1481;305;4;7;2007;c;10498.4939489906
1481;305;4;8;2007;c;10366.7139300976
1481;305;4;9;2007;c;11435.1257507495
1481;305;4;10;2007;c;12914.4650806744
1481;305;4;11;2007;c;14226.600176254
1481;305;4;12;2007;c;15857.5573720639
1485;305;1;1;2007;c;8801.95389143561
1485;305;1;2;2007;c;8262.10687019211
1485;305;1;3;2007;c;7833.01473910117
1485;305;1;5;2007;c;3343.53718834054
1485;305;1;6;2007;c;0
1485;305;1;7;2007;c;0
1485;305;1;9;2007;c;0
1485;305;1;10;2007;c;986.222095613947
1485;305;1;11;2007;c;2979.06182635427
1485;305;1;12;2007;c;4060.04879599706
1485;305;4;1;2007;c;182.503373251962
1485;305;4;3;2007;c;340.024463658593
1485;305;4;4;2007;c;151.067916388557
1485;305;4;5;2007;c;140.361985887896
1485;305;4;6;2007;c;128.217306286712
1485;305;4;7;2007;c;117.569556212551
1485;305;4;8;2007;c;116.093790410884
1485;305;4;9;2007;c;128.058621196767
1485;305;4;10;2007;c;144.625308699955
1485;305;4;11;2007;c;159.31952499686
1485;305;4;12;2007;c;177.584136534924
1496;305;1;1;2007;c;1184570.66496424
1496;305;1;2;2007;c;1111917.82528559
1496;305;1;3;2007;c;1054170.42540976
1496;305;1;5;2007;c;449974.644195647
1496;305;1;6;2007;c;0
1496;305;1;7;2007;c;0
1496;305;1;9;2007;c;0
1496;305;1;10;2007;c;132726.185346252
1496;305;1;11;2007;c;400923.396343594
1496;305;1;12;2007;c;546403.078382532
1496;305;4;1;2007;c;27270.1709405353
1496;305;4;3;2007;c;50807.4184203278
1496;305;4;4;2007;c;22572.995940513
1496;305;4;5;2007;c;20973.2854824084
1496;305;4;6;2007;c;19158.5930586958
1496;305;4;7;2007;c;17567.5760847049
1496;305;4;8;2007;c;17347.0629787685
1496;305;4;9;2007;c;19134.8818831082
1496;305;4;10;2007;c;21610.3232521104
1496;305;4;11;2007;c;23805.9746700191
1496;305;4;12;2007;c;26535.1246573887
1498;305;1;1;2007;c;88962.5412461378
1498;305;1;2;2007;c;83506.2342163192
1498;305;1;3;2007;c;79169.3418761179
1498;305;1;5;2007;c;33793.58364001
1498;305;1;6;2007;c;0
1498;305;1;7;2007;c;0
1498;305;1;9;2007;c;0
1498;305;1;10;2007;c;9967.88042076396
1498;305;1;11;2007;c;30109.7817451314
1498;305;1;12;2007;c;41035.4635948121
1498;305;4;1;2007;c;17497.8535303124
1498;305;4;3;2007;c;32600.4837927408
1498;305;4;4;2007;c;14483.9200886828
1498;305;4;5;2007;c;13457.468903325
1498;305;4;6;2007;c;12293.074946942
1498;305;4;7;2007;c;11272.201919199
1498;305;4;8;2007;c;11130.7101024589
1498;305;4;9;2007;c;12277.8607160386
1498;305;4;10;2007;c;13866.2229816118
1498;305;4;11;2007;c;15275.0585550288
1498;305;4;12;2007;c;17026.2124750163
1500;305;1;1;2007;c;176600.584477295
1500;305;1;2;2007;c;165769.205370357
1500;305;1;3;2007;c;157159.989498526
1500;305;1;5;2007;c;67084.0394036879
1500;305;1;6;2007;c;0
1500;305;1;7;2007;c;0
1500;305;1;9;2007;c;0
1500;305;1;10;2007;c;19787.356382236
1500;305;1;11;2007;c;59771.2810379599
1500;305;1;12;2007;c;81459.9802751835
1500;305;4;1;2007;c;11008.7424252899
1500;305;4;3;2007;c;20510.5345288436
1500;305;4;4;2007;c;9112.53173359623
1500;305;4;5;2007;c;8466.74185473125
1500;305;4;6;2007;c;7734.16553471701
1500;305;4;7;2007;c;7091.88514347476
1500;305;4;8;2007;c;7002.86582672943
1500;305;4;9;2007;c;7724.59352927508
1500;305;4;10;2007;c;8723.90873267723
1500;305;4;11;2007;c;9610.27504729209
1500;305;4;12;2007;c;10712.0103212091
1501;305;1;1;2007;c;182260.809993826
1501;305;1;2;2007;c;171082.27434388
1501;305;1;3;2007;c;162197.124485198
1501;305;1;5;2007;c;69234.1500203012
1501;305;1;6;2007;c;0
1501;305;1;7;2007;c;0
1501;305;1;9;2007;c;0
1501;305;1;10;2007;c;20421.5609621978
1501;305;1;11;2007;c;61687.0104285968
1501;305;1;12;2007;c;84070.8541876025
1501;305;4;1;2007;c;2227.40759230562
1501;305;4;3;2007;c;4149.91272998105
1501;305;4;4;2007;c;1843.74577807453
1501;305;4;5;2007;c;1713.08259933456
1501;305;4;6;2007;c;1564.85985107636
1501;305;4;7;2007;c;1434.9067497525
1501;305;4;8;2007;c;1416.89540074274
1501;305;4;9;2007;c;1562.92313961821
1501;305;4;10;2007;c;1765.11537785706
1501;305;4;11;2007;c;1944.45457778253
1501;305;4;12;2007;c;2167.36955017722
1503;305;1;1;2007;c;58807.8941305249
1503;305;1;2;2007;c;55201.0510518697
1503;305;1;3;2007;c;52334.1870659097
1503;305;1;5;2007;c;22338.9469450326
1503;305;1;6;2007;c;0
1503;305;1;7;2007;c;0
1503;305;1;9;2007;c;0
1503;305;1;10;2007;c;6589.17841463379
1503;305;1;11;2007;c;19903.8025708126
1503;305;1;12;2007;c;27126.1270741351
1503;305;4;1;2007;c;5440.01026227855
1503;305;4;3;2007;c;10135.3555212088
1503;305;4;4;2007;c;4502.99082592961
1503;305;4;5;2007;c;4183.87139951533
1503;305;4;6;2007;c;3821.8661363506
1503;305;4;7;2007;c;3504.4809360582
1503;305;4;8;2007;c;3460.49171567975
1503;305;4;9;2007;c;3817.13609491417
1503;305;4;10;2007;c;4310.95135116633
1503;305;4;11;2007;c;4748.95250164887
1503;305;4;12;2007;c;5293.37900968075
1504;305;1;1;2007;c;375183.242842812
1504;305;1;2;2007;c;352172.266124762
1504;305;1;3;2007;c;333882.216073753
1504;305;1;5;2007;c;142518.256782477
1504;305;1;6;2007;c;0
1504;305;1;7;2007;c;0
1504;305;1;9;2007;c;0
1504;305;1;10;2007;c;42037.7121443116
1504;305;1;11;2007;c;126982.496207842
1504;305;1;12;2007;c;173059.560657819
1504;305;4;1;2007;c;4813.52212573792
1504;305;4;3;2007;c;8968.13713603628
1504;305;4;4;2007;c;3984.41269916435
1504;305;4;5;2007;c;3702.04403702242
1504;305;4;6;2007;c;3381.72840159803
1504;305;4;7;2007;c;3100.89424682028
1504;305;4;8;2007;c;3061.97095892617
1504;305;4;9;2007;c;3377.54308612761
1504;305;4;10;2007;c;3814.48907471866
1504;305;4;11;2007;c;4202.04867981089
1504;305;4;12;2007;c;4683.77737440935
1506;305;1;1;2007;c;228385.903149436
1506;305;1;2;2007;c;214378.394017947
1506;305;1;3;2007;c;203244.662223592
1506;305;1;5;2007;c;86755.3693067953
1506;305;1;6;2007;c;0
1506;305;1;7;2007;c;0
1506;305;1;9;2007;c;0
1506;305;1;10;2007;c;25589.684607628
1506;305;1;11;2007;c;77298.2606068798
1506;305;1;12;2007;c;105346.826686607
1506;305;4;1;2007;c;23168.4246200061
1506;305;4;3;2007;c;43165.4002600604
1506;305;4;4;2007;c;19177.7585859611
1506;305;4;5;2007;c;17818.6629190051
1506;305;4;6;2007;c;16276.9210385101
1506;305;4;7;2007;c;14925.2112559995
1506;305;4;8;2007;c;14737.8658490436
1506;305;4;9;2007;c;16256.7762955435
1506;305;4;10;2007;c;18359.8829054739
1506;305;4;11;2007;c;20225.283180322
1506;305;4;12;2007;c;22543.9377240335
1511;305;1;1;2007;c;0
1511;305;1;2;2007;c;0
1511;305;1;3;2007;c;0
1511;305;1;5;2007;c;0
1511;305;1;6;2007;c;0
1511;305;1;7;2007;c;0
1511;305;1;9;2007;c;0
1511;305;1;10;2007;c;0
1511;305;1;11;2007;c;0
1511;305;1;12;2007;c;0
1511;305;4;1;2007;c;190.35588998646
1511;305;4;3;2007;c;354.654592096449
1511;305;4;4;2007;c;157.567869350245
1511;305;4;5;2007;c;146.401298057488
1511;305;4;6;2007;c;133.734073047394
1511;305;4;7;2007;c;122.628185492527
1511;305;4;8;2007;c;121.088922367784
1511;305;4;9;2007;c;133.568560262694
1511;305;4;10;2007;c;150.848057554194
1511;305;4;11;2007;c;166.174517394414
1511;305;4;12;2007;c;185.224994778113
1512;305;1;1;2007;c;250673.811205669
1512;305;1;2;2007;c;235299.325954751
1512;305;1;3;2007;c;223079.066545804
1512;305;1;5;2007;c;95221.7223865174
1512;305;1;6;2007;c;0
1512;305;1;7;2007;c;0
1512;305;1;9;2007;c;0
1512;305;1;10;2007;c;28086.9514260166
1512;305;1;11;2007;c;84841.7057212902
1512;305;1;12;2007;c;115627.497931323
1512;305;4;1;2007;c;15489.2968439905
1512;305;4;3;2007;c;28858.3150984033
1512;305;4;4;2007;c;12821.3290464227
1512;305;4;5;2007;c;11912.7029067462
1512;305;4;6;2007;c;10881.9682739228
1512;305;4;7;2007;c;9978.27998213648
1512;305;4;8;2007;c;9853.0298337862
1512;305;4;9;2007;c;10868.5004655252
1512;305;4;10;2007;c;12274.5366164528
1512;305;4;11;2007;c;13521.653719315
1512;305;4;12;2007;c;15071.7948745839
1520;305;1;1;2007;c;149412.682300094
1520;305;1;2;2007;c;140248.808861244
1520;305;1;3;2007;c;132964.993579896
1520;305;1;5;2007;c;56756.3595358251
1520;305;1;6;2007;c;0
1520;305;1;7;2007;c;0
1520;305;1;9;2007;c;0
1520;305;1;10;2007;c;16741.0657300394
1520;305;1;11;2007;c;50569.4103495026
1520;305;1;12;2007;c;68919.1045944285
1520;305;4;1;2007;c;8760.55893871927
1520;305;4;3;2007;c;16321.9139537493
1520;305;4;4;2007;c;7251.58862375848
1520;305;4;5;2007;c;6737.68066976472
1520;305;4;6;2007;c;6154.70962905334
1520;305;4;7;2007;c;5643.59446209881
1520;305;4;8;2007;c;5572.75449319915
1520;305;4;9;2007;c;6147.09239952827
1520;305;4;10;2007;c;6942.32943928781
1520;305;4;11;2007;c;7647.68378772279
1520;305;4;12;2007;c;8524.42487486491
1523;305;4;1;2007;c;9845.25349946872
1523;305;4;3;2007;c;18342.8228261735
1523;305;4;4;2007;c;8149.44899910724
1523;305;4;5;2007;c;7571.91118241611
1523;305;4;6;2007;c;6916.75918597377
1523;305;4;7;2007;c;6342.35994714779
1523;305;4;8;2007;c;6262.74887933918
1523;305;4;9;2007;c;6908.19882399659
1523;305;4;10;2007;c;7801.8986784655
1523;305;4;11;2007;c;8594.58695507793
1523;305;4;12;2007;c;9579.88233596556
1533;305;1;1;2007;c;187511.10843865
1533;305;1;2;2007;c;176010.558152972
1533;305;1;3;2007;c;166869.458106827
1533;305;1;5;2007;c;71228.5444827891
1533;305;1;6;2007;c;0
1533;305;1;7;2007;c;0
1533;305;1;9;2007;c;0
1533;305;1;10;2007;c;21009.8349294008
1533;305;1;11;2007;c;63463.998114156
1533;305;1;12;2007;c;86492.6423658241
1533;305;4;1;2007;c;11021.326745211
1533;305;4;3;2007;c;20533.9805427745
1533;305;4;4;2007;c;9122.94845606979
1533;305;4;5;2007;c;8476.42036151009
1533;305;4;6;2007;c;7743.00661843501
1533;305;4;7;2007;c;7099.99202326554
1533;305;4;8;2007;c;7010.87094670807
1533;305;4;9;2007;c;7733.42367103677
1533;305;4;10;2007;c;8733.88121220429
1533;305;4;11;2007;c;9621.26075038634
1533;305;4;12;2007;c;10724.2554405582
1536;305;1;1;2007;c;99216.9183317543
1536;305;1;2;2007;c;93131.683339729
1536;305;1;3;2007;c;88294.8937527405
1536;305;1;5;2007;c;37688.8427554192
1536;305;1;6;2007;c;0
1536;305;1;7;2007;c;0
1536;305;1;9;2007;c;0
1536;305;1;10;2007;c;11116.840456607
1536;305;1;11;2007;c;33580.4228897671
1536;305;1;12;2007;c;45765.4669388045
1536;305;4;1;2007;c;17215.841258706
1536;305;4;3;2007;c;32075.0629761857
1536;305;4;4;2007;c;14250.4832731958
1536;305;4;5;2007;c;13240.5753644161
1536;305;4;6;2007;c;12094.9479032558
1536;305;4;7;2007;c;11090.5282491267
1536;305;4;8;2007;c;10951.3168508724
1536;305;4;9;2007;c;12079.9788795609
1536;305;4;10;2007;c;13642.7415680275
1536;305;4;11;2007;c;15028.8709895334
1536;305;4;12;2007;c;16751.8016252161
1541;305;1;1;2007;c;192225.822749546
1541;305;1;2;2007;c;180436.106614087
1541;305;1;3;2007;c;171065.165917094
1541;305;1;5;2007;c;73019.4903142847
1541;305;1;6;2007;c;0
1541;305;1;7;2007;c;0
1541;305;1;9;2007;c;0
1541;305;1;10;2007;c;21538.098935923
1541;305;1;11;2007;c;65059.7148832956
1541;305;1;12;2007;c;88667.3833832759
1541;305;4;1;2007;c;3718.30332100936
1541;305;4;3;2007;c;6927.6204045866
1541;305;4;4;2007;c;3077.84083765969
1541;305;4;5;2007;c;2859.71940666485
1541;305;4;6;2007;c;2612.28506236189
1541;305;4;7;2007;c;2395.34899287143
1541;305;4;8;2007;c;2365.28190543302
1541;305;4;9;2007;c;2609.05203008187
1541;305;4;10;2007;c;2946.57986895739
1541;305;4;11;2007;c;3245.95818883632
1541;305;4;12;2007;c;3618.07934215425
1542;305;1;1;2007;c;326948.519476602
1542;305;1;2;2007;c;306895.905418812
1542;305;1;3;2007;c;290957.281028181
1542;305;1;5;2007;c;124195.666896933
1542;305;1;6;2007;c;0
1542;305;1;7;2007;c;0
1542;305;1;9;2007;c;0
1542;305;1;10;2007;c;36633.2132630043
1542;305;1;11;2007;c;110657.231970222
1542;305;1;12;2007;c;150810.485856509
1542;305;4;1;2007;c;18806.5670292009
1542;305;4;3;2007;c;35038.7653302989
1542;305;4;4;2007;c;15567.2130596775
1542;305;4;5;2007;c;14463.9907137941
1542;305;4;6;2007;c;13212.5084704905
1542;305;4;7;2007;c;12115.2814882614
1542;305;4;8;2007;c;11963.2071020519
1542;305;4;9;2007;c;13196.1563246238
1542;305;4;10;2007;c;14903.316655027
1542;305;4;11;2007;c;16417.5229888891
1542;305;4;12;2007;c;18299.6506177232
1550;305;1;1;2007;c;206807.436150619
1550;305;1;2;2007;c;194123.391249458
1550;305;1;3;2007;c;184041.602069709
1550;305;1;5;2007;c;78558.506681995
1550;305;1;6;2007;c;0
1550;305;1;7;2007;c;0
1550;305;1;9;2007;c;0
1550;305;1;10;2007;c;23171.9076905713
1550;305;1;11;2007;c;69994.9290852309
1550;305;1;12;2007;c;95393.3970233071
1550;305;4;1;2007;c;4235.63796038463
1550;305;4;3;2007;c;7891.47345645724
1550;305;4;4;2007;c;3506.06670906949
1550;305;4;5;2007;c;3257.5976269817
1550;305;4;6;2007;c;2975.73726999823
1550;305;4;7;2007;c;2728.61847102382
1550;305;4;8;2007;c;2694.36809231137
1550;305;4;9;2007;c;2972.05441976516
1550;305;4;10;2007;c;3356.54315121154
1550;305;4;11;2007;c;3697.57454825506
1550;305;4;12;2007;c;4121.46962802162
1551;305;1;1;2007;c;169608.383789071
1551;305;1;2;2007;c;159205.85477156
1551;305;1;3;2007;c;150937.506203891
1551;305;1;5;2007;c;64427.9606150722
1551;305;1;6;2007;c;0
1551;305;1;7;2007;c;0
1551;305;1;9;2007;c;0
1551;305;1;10;2007;c;19003.9095588662
1551;305;1;11;2007;c;57404.7385168995
1551;305;1;12;2007;c;78234.7104844369
1551;305;4;1;2007;c;20477.1069968709
1551;305;4;3;2007;c;38151.1705774229
1551;305;4;4;2007;c;16950.0093755094
1551;305;4;5;2007;c;15748.7905681154
1551;305;4;6;2007;c;14386.1423101414
1551;305;4;7;2007;c;13191.4514194502
1551;305;4;8;2007;c;13025.8686486521
1551;305;4;9;2007;c;14368.3376443552
1551;305;4;10;2007;c;16227.140725864
1551;305;4;11;2007;c;17875.8501934499
1551;305;4;12;2007;c;19925.1624776941
1553;305;1;1;2007;c;34453.3484318695
1553;305;1;2;2007;c;32340.2338038882
1553;305;1;3;2007;c;30660.6452847715
1553;305;1;5;2007;c;13087.5545550059
1553;305;1;6;2007;c;0
1553;305;1;7;2007;c;0
1553;305;1;9;2007;c;0
1553;305;1;10;2007;c;3860.3534976998
1553;305;1;11;2007;c;11660.8944297395
1553;305;1;12;2007;c;15892.1845699494
1553;305;4;1;2007;c;2216.41953835991
1553;305;4;3;2007;c;4129.44074043384
1553;305;4;4;2007;c;1834.65037131482
1553;305;4;5;2007;c;1704.63176883547
1553;305;4;6;2007;c;1557.14022018325
1553;305;4;7;2007;c;1427.82819222768
1553;305;4;8;2007;c;1409.90569524269
1553;305;4;9;2007;c;1555.21306274208
1553;305;4;10;2007;c;1756.4078637679
1553;305;4;11;2007;c;1934.86236310683
1553;305;4;12;2007;c;2156.67767069368
1557;305;1;1;2007;c;46536.649632943
1557;305;1;2;2007;c;43682.4343083841
1557;305;1;3;2007;c;41413.7891403763
1557;305;1;5;2007;c;17677.5543916353
1557;305;1;6;2007;c;0
1557;305;1;7;2007;c;0
1557;305;1;9;2007;c;0
1557;305;1;10;2007;c;5214.23682626988
1557;305;1;11;2007;c;15750.5433631978
1557;305;1;12;2007;c;21465.809823863
1557;305;4;1;2007;c;5692.39939218533
1557;305;4;3;2007;c;10605.5850682065
1557;305;4;4;2007;c;4711.90696427134
1557;305;4;5;2007;c;4377.98200064556
1557;305;4;6;2007;c;3999.18151302596
1557;305;4;7;2007;c;3667.07123489638
1557;305;4;8;2007;c;3621.04113582078
1557;305;4;9;2007;c;3994.23202144421
1557;305;4;10;2007;c;4510.95782323788
1557;305;4;11;2007;c;4969.28002532486
1557;305;4;12;2007;c;5538.96518656427
1576;305;1;1;2007;c;214515.52160095
1576;305;1;2;2007;c;201358.719511876
1576;305;1;3;2007;c;190901.163899662
1576;305;1;5;2007;c;81486.5236509504
1576;305;1;6;2007;c;0
1576;305;1;7;2007;c;0
1576;305;1;9;2007;c;0
1576;305;1;10;2007;c;24035.5664054157
1576;305;1;11;2007;c;72603.7661005781
1576;305;1;12;2007;c;98948.8806622873
1576;305;4;1;2007;c;19327.4852936868
1576;305;4;3;2007;c;36009.2950818079
1576;305;4;4;2007;c;15998.4052914834
1576;305;4;5;2007;c;14864.6250735085
1576;305;4;6;2007;c;13578.4783453362
1576;305;4;7;2007;c;12450.8595550518
1576;305;4;8;2007;c;12294.5728995209
1576;305;4;9;2007;c;13561.6732655857
1576;305;4;10;2007;c;15316.1197910256
1576;305;4;11;2007;c;16872.2677367876
1576;305;4;12;2007;c;18806.5279348689
1580;305;1;1;2007;c;478168.039208774
1580;305;1;2;2007;c;448840.733612244
1580;305;1;3;2007;c;425530.211256144
1580;305;1;5;2007;c;181638.377238721
1580;305;1;6;2007;c;0
1580;305;1;7;2007;c;0
1580;305;1;9;2007;c;0
1580;305;1;10;2007;c;53576.7275653354
1580;305;1;11;2007;c;161838.174768852
1580;305;1;12;2007;c;220563.024507871
1580;305;4;1;2007;c;14822.8581081484
1580;305;4;3;2007;c;27616.6642199662
1580;305;4;4;2007;c;12269.6816470878
1580;305;4;5;2007;c;11400.1498357064
1580;305;4;6;2007;c;10413.7633416401
1580;305;4;7;2007;c;9548.95692350106
1580;305;4;8;2007;c;9429.09575770896
1580;305;4;9;2007;c;10400.8749959059
1580;305;4;10;2007;c;11746.415375824
1580;305;4;11;2007;c;12939.8743201623
1580;305;4;12;2007;c;14423.3194773946
1581;305;1;1;2007;c;8946.54774626009
1581;305;1;2;2007;c;8397.8324029622
1581;305;1;3;2007;c;7961.69137272062
1581;305;1;5;2007;c;3398.46305329895
1581;305;1;6;2007;c;0
1581;305;1;7;2007;c;0
1581;305;1;9;2007;c;0
1581;305;1;10;2007;c;1002.42323189309
1581;305;1;11;2007;c;3028.00028235461
1581;305;1;12;2007;c;4126.74513563137
1581;305;4;1;2007;c;160.660732235044
1581;305;4;3;2007;c;299.329148474414
1581;305;4;4;2007;c;132.987580622416
1581;305;4;5;2007;c;123.562973269438
1581;305;4;6;2007;c;112.871811332434
1581;305;4;7;2007;c;103.498421169345
1581;305;4;8;2007;c;102.19928017223
1581;305;4;9;2007;c;112.732118228185
1581;305;4;10;2007;c;127.316046719724
1581;305;4;11;2007;c;140.251607897663
1581;305;4;12;2007;c;156.330246946394
1583;305;1;1;2007;c;400172.430434849
1583;305;1;2;2007;c;375628.801006816
1583;305;1;3;2007;c;356120.536921701
1583;305;1;5;2007;c;152010.726187672
1583;305;1;6;2007;c;0
1583;305;1;7;2007;c;0
1583;305;1;9;2007;c;0
1583;305;1;10;2007;c;44837.646029297
1583;305;1;11;2007;c;135440.20182017
1583;305;1;12;2007;c;184586.242375014
1583;305;4;1;2007;c;36344.2871221196
1583;305;4;3;2007;c;67713.5250464189
1583;305;4;4;2007;c;30084.1328592104
1583;305;4;5;2007;c;27952.1206936692
1583;305;4;6;2007;c;25533.5915751844
1583;305;4;7;2007;c;23413.1656400121
1583;305;4;8;2007;c;23119.2770665294
1583;305;4;9;2007;c;25501.9905347861
1583;305;4;10;2007;c;28801.1320057058
1583;305;4;11;2007;c;31727.3837599237
1583;305;4;12;2007;c;35364.655083106
1584;305;1;1;2007;c;330986.451826044
1584;305;1;2;2007;c;310686.180739177
1584;305;1;3;2007;c;294550.708578336
1584;305;1;5;2007;c;125729.528257818
1584;305;1;6;2007;c;0
1584;305;1;7;2007;c;0
1584;305;1;9;2007;c;0
1584;305;1;10;2007;c;37085.6466832122
1584;305;1;11;2007;c;112023.888768019
1584;305;1;12;2007;c;152673.049848082
1584;305;4;1;2007;c;18939.7345937432
1584;305;4;3;2007;c;35286.871592136
1584;305;4;4;2007;c;15677.4430578823
1584;305;4;5;2007;c;14566.4088964389
1584;305;4;6;2007;c;13306.0650229319
1584;305;4;7;2007;c;12201.0686777591
1584;305;4;8;2007;c;12047.9174668634
1584;305;4;9;2007;c;13289.5970890303
1584;305;4;10;2007;c;15008.8456640945
1584;305;4;11;2007;c;16533.7739531854
1584;305;4;12;2007;c;18429.2287539643
1585;305;1;1;2007;c;22263.7504864747
1585;305;1;2;2007;c;20898.2560144432
1585;305;1;3;2007;c;19812.906072811
1585;305;1;5;2007;c;8457.17651121685
1585;305;1;6;2007;c;0
1585;305;1;7;2007;c;0
1585;305;1;9;2007;c;0
1585;305;1;10;2007;c;2494.56006380146
1585;305;1;11;2007;c;7535.26887368362
1585;305;1;12;2007;c;10269.528160667
1585;305;4;1;2007;c;3393.40758381262
1585;305;4;3;2007;c;6322.30283255046
1585;305;4;4;2007;c;2808.90705749294
1585;305;4;5;2007;c;2609.84451357733
1585;305;4;6;2007;c;2384.0303429826
1585;305;4;7;2007;c;2186.04958674575
1585;305;4;8;2007;c;2158.60968372327
1585;305;4;9;2007;c;2381.07980471001
1585;305;4;10;2007;c;2689.11533309642
1585;305;4;11;2007;c;2962.33474888913
1585;305;4;12;2007;c;3301.94091728084
1589;305;1;1;2007;c;246322.055975548
1589;305;1;2;2007;c;231214.475337758
1589;305;1;3;2007;c;219206.362453176
1589;305;1;5;2007;c;93568.6513041274
1589;305;1;6;2007;c;0
1589;305;1;7;2007;c;0
1589;305;1;9;2007;c;0
1589;305;1;10;2007;c;27599.3554654397
1589;305;1;11;2007;c;83368.8341244164
1589;305;1;12;2007;c;113620.177874839
1589;305;4;1;2007;c;7862.31235499545
1589;305;4;3;2007;c;14648.3787887736
1589;305;4;4;2007;c;6508.0613267646
1589;305;4;5;2007;c;6046.84590840155
1589;305;4;6;2007;c;5523.64865032114
1589;305;4;7;2007;c;5064.93966610197
1589;305;4;8;2007;c;5001.36313330271
1589;305;4;9;2007;c;5516.81243835971
1589;305;4;10;2007;c;6230.51142110583
1589;305;4;11;2007;c;6863.54365650802
